datetime_au,is_summer,is_autumn,is_winter,is_spring,is_sunday,is_monday,is_tuesday,is_wednesday,is_thursday,is_friday,is_saturday,is_weekend,is_weekday,is_jan,is_feb,is_mar,is_apr,is_may,is_jun,is_jul,is_aug,is_sep,is_oct,is_nov,is_dec,avg_30_min_demand,min_30_min_demand,max_30_min_demand,sum_30_min_demand,count_30_min_points,avg_temp,min_temp,max_temp,hd_next_24h,cd_next_24h,precipitation,sunlight
9/05/2017,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,8206.6925000000000000,6445.2000000000000000,9820.3500000000000000,393921.2400000000000000,48,13.1291666666666667,8,18.9,3.8708333333333333,0,0.883463323,13.1
10/05/2017,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,8158.7027083333333333,6372.0700000000000000,9786.7400000000000000,391617.7300000000000000,48,13.1140000000000000,9,20.4,3.8860000000000000,0,0.17842567,12.9
11/05/2017,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,8117.6456250000000000,6434.3100000000000000,9610.0300000000000000,389646.9900000000000000,48,13.3416666666666667,8.2,19.9,3.6583333333333333,0,0.170532569,12.5
12/05/2017,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,8129.5797916666666667,6352.0100000000000000,9545.1400000000000000,390219.8300000000000000,48,14.9220000000000000,10.7,19.2,2.0780000000000000,0,0.491066962,8
13/05/2017,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,7487.6456250000000000,6111.7800000000000000,8826.5300000000000000,359406.9900000000000000,48,16.1940000000000000,10.7,21.8,0.8060000000000000,0,1.78355885,12
14/05/2017,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,7380.2358333333333333,5902.0700000000000000,8835.7700000000000000,354251.3200000000000000,48,14.3107142857142857,10.8,19,2.6892857142857143,0,3.21289182,7.7
15/05/2017,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,8115.7547916666666667,6105.1000000000000000,9998.3200000000000000,389556.2300000000000000,48,15.0140000000000000,11.7,19.9,1.9860000000000000,0,0.701906085,10.3
16/05/2017,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,8234.7558333333333333,6424.2500000000000000,9980.8900000000000000,395268.2800000000000000,48,13.2062500000000000,8.8,20.4,3.7937500000000000,0,0.808176935,12.5
17/05/2017,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,8276.1987500000000000,6535.0700000000000000,9881.8200000000000000,397257.5400000000000000,48,12.1903846153846154,5.9,20.8,4.8096153846153846,0,1.22154379,12.3
18/05/2017,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,8107.5827083333333333,6389.0000000000000000,9544.8700000000000000,389163.9700000000000000,48,14.2033898305084746,8.6,22.3,2.7966101694915254,0,8.11605835,9.1
19/05/2017,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,8181.5487500000000000,6146.9700000000000000,9656.9400000000000000,392714.3400000000000000,48,16.3875000000000000,11.3,20.1,0.6125000000000000,0,13.3988619,6.6
20/05/2017,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,7394.0835416666666667,6060.3100000000000000,8658.3300000000000000,354916.0100000000000000,48,18.0622641509433962,15.8,22.5,0,0,2.01013327,10.2
21/05/2017,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,7233.4289583333333333,5898.3100000000000000,8957.0000000000000000,347204.5900000000000000,48,15.3480769230769231,11,20.9,1.6519230769230769,0,0.09834066,12.1
22/05/2017,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,7974.8550000000000000,6046.9300000000000000,9744.9400000000000000,382793.0400000000000000,48,14.6142857142857143,9.9,21,2.3857142857142857,0,0.933916986,10
23/05/2017,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,8069.9289583333333333,6355.0900000000000000,9680.3200000000000000,387356.5900000000000000,48,16.2915254237288136,12.3,23.6,0.7084745762711864,0,2.66336751,11.2
24/05/2017,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,7832.8222916666666667,6035.0400000000000000,9518.7600000000000000,375975.4700000000000000,48,15.3754385964912281,11,22,1.6245614035087719,0,0.405074626,11.2
25/05/2017,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,8152.6900000000000000,6338.2400000000000000,9787.9500000000000000,391329.1200000000000000,48,13.2208333333333333,9,21,3.7791666666666667,0,0.022746518,11.8
26/05/2017,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,8192.6037500000000000,6472.6000000000000000,9577.6200000000000000,393244.9800000000000000,48,12.7780000000000000,6.3,19.3,4.2220000000000000,0,0.052859094,11.3
27/05/2017,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,7582.4939583333333333,6262.5100000000000000,9005.3700000000000000,363959.7100000000000000,48,13.9456140350877193,9.8,20.9,3.0543859649122807,0,1.88280821,10.4
28/05/2017,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,7391.0743750000000000,5998.3400000000000000,9100.0500000000000000,354771.5700000000000000,48,14.7795918367346939,7.1,22.8,2.2204081632653061,0,0.581089318,11.6
29/05/2017,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,8351.0660416666666667,6173.7800000000000000,10689.5800000000000000,400851.1700000000000000,48,12.2880000000000000,7.1,16.7,4.7120000000000000,0,0.051567927,11.5
30/05/2017,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,8950.7702083333333333,6758.6400000000000000,11053.0900000000000000,429636.9700000000000000,48,10.1520833333333333,2.5,17.3,6.8479166666666667,0,0.646449387,11.4
31/05/2017,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,9047.9985416666666667,6877.0300000000000000,11318.1000000000000000,434303.9300000000000000,48,11.6770833333333333,6.9,15.3,5.3229166666666667,0,0.933903635,10.4
1/06/2017,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,9080.5527083333333333,7038.5500000000000000,11126.7400000000000000,435866.5300000000000000,48,11.3062500000000000,7,16.6,5.6937500000000000,0,0.802261412,11.3
2/06/2017,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,8947.2933333333333333,6979.4800000000000000,10714.7000000000000000,429470.0800000000000000,48,12.8750000000000000,7.3,16.6,4.1250000000000000,0,0.748340487,8.9
3/06/2017,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,8247.0910416666666667,6723.4900000000000000,9826.1800000000000000,395860.3700000000000000,48,14.0166666666666667,10.2,17.3,2.9833333333333333,0,0.470491022,8.1
4/06/2017,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,7982.0675000000000000,6455.6300000000000000,9949.1400000000000000,383139.2400000000000000,48,12.1777777777777778,8.5,18,4.8222222222222222,0,0.200189471,9.7
5/06/2017,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,8758.5660416666666667,6586.0900000000000000,10856.5100000000000000,420411.1700000000000000,48,10.1266666666666667,5.6,19,6.8733333333333333,0,0.465509623,11.1
6/06/2017,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,9134.8964583333333333,6817.4200000000000000,11398.5300000000000000,438475.0300000000000000,48,10.0327868852459016,4.6,16.7,6.9672131147540984,0,4.81419277,7.9
7/06/2017,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,9490.8033333333333333,6941.2000000000000000,11652.8000000000000000,455558.5600000000000000,48,12.5671232876712329,9.2,15.6,4.4328767123287671,0,1.52816308,3.8
8/06/2017,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,8985.9097916666666667,6888.0300000000000000,10773.5500000000000000,431323.6700000000000000,48,14.1063291139240506,10.6,17.6,2.8936708860759494,0,1.00018442,5.4
9/06/2017,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,8790.6485416666666667,6770.0400000000000000,10492.8500000000000000,421951.1300000000000000,48,14.0777777777777778,8.9,18.3,2.9222222222222222,0,3.31000471,10.1
10/06/2017,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,8207.5516666666666667,6479.2400000000000000,9736.6900000000000000,393962.4800000000000000,48,14.9809523809523810,13.4,17.1,2.0190476190476190,0,1.12444615,8.1
11/06/2017,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,7903.3343750000000000,6367.6200000000000000,9509.6600000000000000,379360.0500000000000000,48,13.5290909090909091,9.9,17.5,3.4709090909090909,0,1.9347136,7.1
12/06/2017,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,7891.7506250000000000,6298.7400000000000000,9977.3600000000000000,378804.0300000000000000,48,13.5450980392156863,9.7,19.2,3.4549019607843137,0,2.55589581,10.9
13/06/2017,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,8747.8339583333333333,6611.5000000000000000,10790.4400000000000000,419896.0300000000000000,48,13.1479166666666667,7.8,17.7,3.8520833333333333,0,0.153395474,10.9
14/06/2017,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,8716.2762500000000000,6687.0000000000000000,10416.5300000000000000,418381.2600000000000000,48,14.2040000000000000,9.8,18.9,2.7960000000000000,0,0.125805646,7.9
15/06/2017,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,8766.3812500000000000,6792.4000000000000000,10463.8500000000000000,420786.3000000000000000,48,12.6810344827586207,8.6,19.6,4.3189655172413793,0,0.508836567,10.4
16/06/2017,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,8885.4039583333333333,6825.7700000000000000,10414.5100000000000000,426499.3900000000000000,48,13.4653846153846154,10.7,17.3,3.5346153846153846,0,2.10250092,6.2
17/06/2017,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,8230.1058333333333333,6550.9600000000000000,9700.3300000000000000,395045.0800000000000000,48,14.8645833333333333,12.4,18.8,2.1354166666666667,0,1.10138571,7.1
